AZ,1997,1,171.38
AZ,1997,2,172.25
AZ,1997,3,175.28
AZ,1997,4,177.94
AZ,1998,1,180.44
AZ,1998,2,181.93
AZ,1998,3,184.42
AZ,1998,4,186.55
AZ,1999,1,188.41
AZ,1999,2,190.85
AZ,1999,3,193.46
AZ,1999,4,195.36
AZ,2000,1,199.78
AZ,2000,2,201.97
AZ,2000,3,204.67
AZ,2000,4,207.79
AZ,2001,1,212.43
AZ,2001,2,215.71
AZ,2001,3,218.84
AZ,2001,4,220.95
AZ,2002,1,223.94
AZ,2002,2,226.92
AZ,2002,3,230.79
AZ,2002,4,233.46
AZ,2003,1,236.24
AZ,2003,2,238.71
AZ,2003,3,242.40
AZ,2003,4,250.52
AZ,2004,1,254.92
AZ,2004,2,264.03
AZ,2004,3,279.43
AZ,2004,4,290.92
AZ,2005,1,308.56
AZ,2005,2,340.33
AZ,2005,3,369.29
AZ,2005,4,394.94
AZ,2006,1,409.68
AZ,2006,2,418.37
AZ,2006,3,421.99
AZ,2006,4,425.68
AZ,2007,1,423.97
AZ,2007,2,420.27
AZ,2007,3,410.94
AZ,2007,4,403.98
AZ,2008,1,390.67
AZ,2008,2,368.11
AZ,2008,3,341.28
AZ,2008,4,329.17
AZ,2009,1,328.13
AZ,2009,2,304.73
AZ,2009,3,289.04
AZ,2009,4,280.35
AZ,2010,1,272.47
AZ,2010,2,262.96
AZ,2010,3,262.66
AZ,2010,4,256.13
AZ,2011,1,241.68
AZ,2011,2,229.76
AZ,2011,3,231.66
AZ,2011,4,236.85
AZ,2012,1,235.86
AZ,2012,2,238.73
AZ,2012,3,248.44
AZ,2012,4,255.92
AZ,2013,1,262.16
AZ,2013,2,273.98
AZ,2013,3,282.08
AZ,2013,4,289.92
AZ,2014,1,295.52
AZ,2014,2,300.72
AZ,2014,3,303.76
AZ,2014,4,308.87
AZ,2015,1,311.49
AZ,2015,2,318.12
AZ,2015,3,324.56
AZ,2015,4,329.09
AZ,2016,1,332.99
AZ,2016,2,339.94
AZ,2016,3,345.66
AZ,2016,4,351.16
AZ,2017,1,356.32
AZ,2017,2,365.53
AZ,2017,3,373.21
AZ,2017,4,377.57
AZ,2018,1,385.39
AZ,2018,2,393.53
AZ,2018,3,402.61
AZ,2018,4,407.25
AZ,2019,1,412.49
AZ,2019,2,420.69
AZ,2019,3,427.03
AZ,2019,4,434.40
AZ,2020,1,443.09
AZ,2020,2,450.85
AZ,2020,3,461.86
AZ,2020,4,478.15
AZ,2021,1,499.46
AZ,2021,2,539.27
AZ,2021,3,584.02
AZ,2021,4,613.78
AZ,2022,1,643.12
AZ,2022,2,691.73
AZ,2022,3,701.41
AZ,2022,4,677.18
AZ,2023,1,671.13
AZ,2023,2,683.96
AZ,2023,3,699.13
AZ,2023,4,705.63
AZ,2024,1,709.15
AZ,2024,2,723.25
AZ,2024,3,730.16
CA,1975,1,41.69
CA,1975,2,42.77
CA,1975,3,44.35
CA,1975,4,45.79
CA,1976,1,47.82
CA,1976,2,50.28
CA,1976,3,53.58
CA,1976,4,55.60
CA,1977,1,58.03
CA,1977,2,63.02
CA,1977,3,67.97
CA,1977,4,70.70
CA,1978,1,73.23
CA,1978,2,75.99
CA,1978,3,78.63
CA,1978,4,81.81
CA,1979,1,84.88
CA,1979,2,88.67
CA,1979,3,93.12
CA,1979,4,96.39
CA,1980,1,100.00
CA,1980,2,102.86
CA,1980,3,106.54
CA,1980,4,108.37
CA,1981,1,110.44
CA,1981,2,112.90
CA,1981,3,116.28
CA,1981,4,117.60
CA,1982,1,104.08
CA,1982,2,107.34
CA,1982,3,104.78
CA,1982,4,115.85
CA,1983,1,116.69
CA,1983,2,117.43
CA,1983,3,117.22
CA,1983,4,117.73
CA,1984,1,119.47
CA,1984,2,120.09
CA,1984,3,121.67
CA,1984,4,122.75
CA,1985,1,124.49
CA,1985,2,126.28
CA,1985,3,129.15
CA,1985,4,130.55
CA,1986,1,132.24
CA,1986,2,134.78
CA,1986,3,137.73
CA,1986,4,141.09
CA,1987,1,144.70
CA,1987,2,148.25
CA,1987,3,152.92
CA,1987,4,157.22
CA,1988,1,163.00
CA,1988,2,169.70
CA,1988,3,177.74
CA,1988,4,187.46
CA,1989,1,196.24
CA,1989,2,205.90
CA,1989,3,217.80
CA,1989,4,224.66
CA,1990,1,227.42
CA,1990,2,228.16
CA,1990,3,230.09
CA,1990,4,228.56
CA,1991,1,228.48
CA,1991,2,227.07
CA,1991,3,227.07
CA,1991,4,228.74
CA,1992,1,227.54
CA,1992,2,225.18
CA,1992,3,224.74
CA,1992,4,222.64
CA,1993,1,219.20
CA,1993,2,217.32
CA,1993,3,215.47
CA,1993,4,214.19
CA,1994,1,212.08
CA,1994,2,206.93
CA,1994,3,203.88
CA,1994,4,200.99
CA,1995,1,199.67
CA,1995,2,201.56
CA,1995,3,203.90
CA,1995,4,203.58
CA,1996,1,203.55
CA,1996,2,200.96
CA,1996,3,200.58
CA,1996,4,201.63
CA,1997,1,202.58
CA,1997,2,204.61
CA,1997,3,208.65
CA,1997,4,212.30
CA,1998,1,216.93
CA,1998,2,221.67
CA,1998,3,227.52
CA,1998,4,231.91
CA,1999,1,235.40
CA,1999,2,239.39
CA,1999,3,244.90
CA,1999,4,250.08
CA,2000,1,260.95
CA,2000,2,267.97
CA,2000,3,276.96
CA,2000,4,285.53
CA,2001,1,296.56
CA,2001,2,305.64
CA,2001,3,312.07
CA,2001,4,316.45
CA,2002,1,324.90
CA,2002,2,335.93
CA,2002,3,348.58
CA,2002,4,358.77
CA,2003,1,367.05
CA,2003,2,373.93
CA,2003,3,386.61
CA,2003,4,411.32
CA,2004,1,424.59
CA,2004,2,451.18
CA,2004,3,497.05
CA,2004,4,516.17
CA,2005,1,538.73
CA,2005,2,570.33
CA,2005,3,598.79
CA,2005,4,625.49
CA,2006,1,638.52
CA,2006,2,644.38
CA,2006,3,646.47
CA,2006,4,642.76
CA,2007,1,634.00
CA,2007,2,623.36
CA,2007,3,600.06
CA,2007,4,575.55
CA,2008,1,543.27
CA,2008,2,498.37
CA,2008,3,460.53
CA,2008,4,444.63
CA,2009,1,440.64
CA,2009,2,420.55
CA,2009,3,411.25
CA,2009,4,412.57
CA,2010,1,409.52
CA,2010,2,408.29
CA,2010,3,410.54
CA,2010,4,406.01
CA,2011,1,391.50
CA,2011,2,385.21
CA,2011,3,386.81
CA,2011,4,385.63
CA,2012,1,381.33
CA,2012,2,381.97
CA,2012,3,390.90
CA,2012,4,399.20
CA,2013,1,407.62
CA,2013,2,426.33
CA,2013,3,447.29
CA,2013,4,462.12
CA,2014,1,471.75
CA,2014,2,484.53
CA,2014,3,494.66
CA,2014,4,500.28
CA,2015,1,505.52
CA,2015,2,516.85
CA,2015,3,530.03
CA,2015,4,537.35
CA,2016,1,544.38
CA,2016,2,554.03
CA,2016,3,566.16
CA,2016,4,572.97
CA,2017,1,578.91
CA,2017,2,590.94
CA,2017,3,602.71
CA,2017,4,611.34
CA,2018,1,621.80
CA,2018,2,633.66
CA,2018,3,641.66
CA,2018,4,641.58
CA,2019,1,645.74
CA,2019,2,652.33
CA,2019,3,659.23
CA,2019,4,663.51
CA,2020,1,669.76
CA,2020,2,677.44
CA,2020,3,685.37
CA,2020,4,699.53
CA,2021,1,719.10
CA,2021,2,761.80
CA,2021,3,801.46
CA,2021,4,833.97
CA,2022,1,867.94
CA,2022,2,921.50
CA,2022,3,915.81
CA,2022,4,892.95
CA,2023,1,890.03
CA,2023,2,912.85
CA,2023,3,926.14
CA,2023,4,929.11
CA,2024,1,941.51
CA,2024,2,958.39
CA,2024,3,966.10
CO,1975,1,54.34
CO,1975,2,54.66
CO,1975,3,55.13
CO,1975,4,54.66
CO,1976,1,54.99
CO,1976,2,59.81
CO,1976,3,59.65
CO,1976,4,62.03
CO,1977,1,64.74
CO,1977,2,65.34
CO,1977,3,68.91
CO,1977,4,72.87
CO,1978,1,75.84
CO,1978,2,79.87
CO,1978,3,83.93
CO,1978,4,87.27
CO,1979,1,91.56
CO,1979,2,94.38
CO,1979,3,97.37
CO,1979,4,99.17
CO,1980,1,100.00
CO,1980,2,102.10
CO,1980,3,107.00
CO,1980,4,106.39
CO,1981,1,106.31
CO,1981,2,108.33
CO,1981,3,114.28
CO,1981,4,110.26
CO,1982,1,119.39
CO,1982,2,120.51
CO,1982,3,122.53
CO,1982,4,126.17
CO,1983,1,125.89
CO,1983,2,124.95
CO,1983,3,126.12
CO,1983,4,121.69
CO,1984,1,125.79
CO,1984,2,125.21
CO,1984,3,125.48
CO,1984,4,123.19
CO,1985,1,126.13
CO,1985,2,125.23
CO,1985,3,126.31
CO,1985,4,123.81
CO,1986,1,128.51
CO,1986,2,129.18
CO,1986,3,128.38
CO,1986,4,127.68
CO,1987,1,129.42
CO,1987,2,127.88
CO,1987,3,125.19
CO,1987,4,124.10
CO,1988,1,125.17
CO,1988,2,124.82
CO,1988,3,123.55
CO,1988,4,123.09
CO,1989,1,123.18
CO,1989,2,124.19
CO,1989,3,126.58
CO,1989,4,126.06
CO,1990,1,126.73
CO,1990,2,127.78
CO,1990,3,128.75
CO,1990,4,129.04
CO,1991,1,130.52
CO,1991,2,132.15
CO,1991,3,133.35
CO,1991,4,135.59
CO,1992,1,137.50
CO,1992,2,140.57
CO,1992,3,143.64
CO,1992,4,146.35
CO,1993,1,149.04
CO,1993,2,152.67
CO,1993,3,157.00
CO,1993,4,160.89
CO,1994,1,165.59
CO,1994,2,173.22
CO,1994,3,177.54
CO,1994,4,179.03
CO,1995,1,182.30
CO,1995,2,185.92
CO,1995,3,189.61
CO,1995,4,192.51
CO,1996,1,194.89
CO,1996,2,197.38
CO,1996,3,199.57
CO,1996,4,202.33
CO,1997,1,204.45
CO,1997,2,207.11
CO,1997,3,210.43
CO,1997,4,213.71
CO,1998,1,216.72
CO,1998,2,219.33
CO,1998,3,223.32
CO,1998,4,226.06
CO,1999,1,230.42
CO,1999,2,237.51
CO,1999,3,245.35
CO,1999,4,249.59
CO,2000,1,259.01
CO,2000,2,265.35
CO,2000,3,272.33
CO,2000,4,278.42
CO,2001,1,286.20
CO,2001,2,292.03
CO,2001,3,297.43
CO,2001,4,299.85
CO,2002,1,303.34
CO,2002,2,306.66
CO,2002,3,311.05
CO,2002,4,312.95
CO,2003,1,313.85
CO,2003,2,315.19
CO,2003,3,316.63
CO,2003,4,320.24
CO,2004,1,322.69
CO,2004,2,325.13
CO,2004,3,329.69
CO,2004,4,332.86
CO,2005,1,336.40
CO,2005,2,341.35
CO,2005,3,346.66
CO,2005,4,350.10
CO,2006,1,351.16
CO,2006,2,352.96
CO,2006,3,354.52
CO,2006,4,357.85
CO,2007,1,358.75
CO,2007,2,359.65
CO,2007,3,357.40
CO,2007,4,358.30
CO,2008,1,360.19
CO,2008,2,358.04
CO,2008,3,350.95
CO,2008,4,352.01
CO,2009,1,358.53
CO,2009,2,352.68
CO,2009,3,344.35
CO,2009,4,343.42
CO,2010,1,339.50
CO,2010,2,335.59
CO,2010,3,339.75
CO,2010,4,338.25
CO,2011,1,329.74
CO,2011,2,323.79
CO,2011,3,327.14
CO,2011,4,330.05
CO,2012,1,328.29
CO,2012,2,329.16
CO,2012,3,334.52
CO,2012,4,337.61
CO,2013,1,341.70
CO,2013,2,348.67
CO,2013,3,357.08
